ids,followers,monthly_listeners,popularity,num_releases,num_tracks,playlists_distintas,antiguedad,genero,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
09yvLritEUxHrzx5TlFvbl,133092.0,1014943.0,48.0,20.0,1.0,1.0,8.0,country y folk,0.47700000000000004,0.5213333333333333,0.5503333333333333,0.00013966666666666666,0.11866666666666666,-6.66,0.027966666666666667,80.68333333333334,0.32433333333333336
0A0FS04o6zMoto8OKPsDwY,3241730.25,9771056.5,69.0,20.0,1.0,3.0,12.0,hip hop,0.17925,0.6538333333333334,0.6018333333333333,5.6166666666666665e-06,0.29383333333333334,-6.668333333333333,0.22515,130.23433333333332,0.5263333333333333
0A2TLDRLEVG2aRIUPSBtNS,3856.5,27453.0,28.0,8.0,1.0,1.0,2.0,hip hop,0.426,0.796,0.514,0.00998,0.106,-8.326,0.0969,124.959,0.33
0A63pWT1p5WGcJfyiSAEkc,342.0,123669.0,33.0,3.0,1.0,1.0,2.0,instrumental,0.59,0.62,0.457,0.907,0.134,-9.366,0.0424,135.87,0.361
0A7g2YbCA9FlyZvAG6VmKP,549559.0,413791.0,51.0,20.0,1.0,1.0,26.0,hip hop,0.00533,0.706,0.747,0.0,0.204,-3.901,0.286,95.547,0.505
0ABk515kENDyATUdpCKVfW,586665.6666666666,3369476.3333333335,63.833333333333336,20.0,9.0,2.0,9.0,hip hop,0.199957,0.517,0.7504,0.0019140000000000001,0.22912,-5.9984,0.30206,138.1814,0.5256000000000001
0AOY0FBz2frjClgCdTWOlD,4636.0,12600.0,20.0,9.0,1.0,1.0,13.0,otro,0.755,0.675,0.303,2.65e-05,0.201,-12.501,0.0922,138.193,0.541
0AV5z1x1RoOGeJWeJzziDz,71067.0,976174.0,50.0,12.0,1.0,1.0,9.0,rock,0.22,0.736,0.525,0.00153,0.127,-9.694,0.0296,102.986,0.529
0AepkoQhYvkjEzzwIcGxdV,528916.0,1480800.0,54.0,19.0,1.0,1.0,11.0,r&b,0.0147,0.573,0.692,0.000316,0.167,-7.819,0.0338,94.994,0.76
0AggcZhPMyJglaaruoxJpN,22474.0,2224780.5,54.5,11.5,1.0,1.0,3.0,jazz,7.61e-05,0.527,0.643,0.725,0.174,-8.072,0.0355,75.036,0.844
0Ak6DLKHtpR6TEEnmcorKA,768242.0,1642369.0,54.0,20.0,1.0,1.0,13.0,rock,0.0138,0.402,0.859,0.0,0.103,-3.616,0.0411,79.944,0.493
0AkL5tzM3UsDlWak9E0OwH,14305.5,1535136.0,55.0,20.0,1.0,2.0,13.0,country y folk,0.09766666666666667,0.6306666666666666,0.8696666666666667,0.013901666666666666,0.15436666666666668,-6.944,0.03956666666666667,125.33233333333334,0.1942
0AkmSuTOzM2pNCIOSP8ziv,158813.0,370615.0,52.0,12.0,4.0,1.0,6.0,hip hop,0.328,0.607,0.347,1.21e-06,0.0857,-13.645,0.076,90.087,0.73
0AlNB0yIoyxdKloLmK9AOR,31747.0,183602.0,40.0,20.0,1.0,1.0,6.0,sin genero,0.033485,0.502,0.9415,0.248,0.07350000000000001,-3.4035,0.1498,148.466,0.246
0AqlFI0tz2DsEoJlKSIiT9,2728481.5,17312474.0,77.5,20.0,1.0,2.0,2.0,pop,0.18336666666666668,0.753,0.7056666666666667,0.0,0.11063333333333332,-4.075333333333333,0.10000000000000002,109.90966666666667,0.6996666666666668
0AtQAehoytV7j1r4O16dRb,431574.0,2544065.0,60.25,20.0,1.0,2.0,3.0,country y folk,0.39149999999999996,0.6475,0.7050000000000001,0.0,0.211,-6.632,0.10975,130.0055,0.488
0B114ZpJddB3jl8AHu4OKT,258606.0,1062845.0,56.0,20.0,1.0,1.0,6.0,sin genero,0.0548805,0.47450000000000003,0.92,9.3e-07,0.469,-3.6315,0.162,123.8735,0.573
0B2o0hnGZALnMYau8xQmQO,2118.0,4000.0,53.0,13.0,1.0,1.0,4.0,instrumental,0.748,0.116,0.385,0.0352,0.0937,-12.969,0.0394,79.071,0.0981
0B3N0ZINFWvizfa8bKiz4v,1359418.5,4556842.0,63.0,20.0,1.5,2.0,7.0,country y folk,0.386,0.593,0.34099999999999997,2.0649999999999997e-06,0.108,-10.435500000000001,0.09670000000000001,136.328,0.483
0B3kMiB21aPQlKumGDr4c7,166664.5,1088692.5,63.0,20.0,1.0,1.0,5.0,hip hop,0.013893333333333332,0.7303333333333333,0.5636666666666666,0.00041079333333333333,0.10663333333333332,-7.995666666666668,0.22999999999999998,150.34866666666667,0.336
0BEI7i5sgUuivcfwXLzFmM,1027118.3333333334,1193911.0,55.0,20.0,12.0,2.0,14.0,rock,0.0001069,0.4375,0.9335,0.1680016,0.27449999999999997,-4.853,0.09095,104.1905,0.3085
0BJeP79i5wKgCqsEEiQ7G0,53827.0,216934.0,43.0,13.0,4.0,1.0,8.0,rock,0.899,0.687,0.319,0.00055,0.0782,-12.404,0.0313,110.978,0.257
0BV7lpkyFTbzzML7DuUnpZ,19940.0,42976.0,23.0,2.0,11.0,1.0,29.0,pop,0.0244,0.422,0.776,0.0,0.143,-7.127,0.0381,109.796,0.405
0BfxMYdkqRuwPXsSwEf5RE,75895.66666666667,24861.333333333332,36.0,20.0,1.0,1.0,6.0,hip hop,0.047,0.884,0.713,0.0,0.0419,-9.059,0.246,104.059,0.684
0Bn7o3z0aT1YUl9PHsPKXq,284.0,1751.0,3.5,11.0,3.0,1.0,13.0,coreano,0.515,0.599,0.749,4.71e-06,0.491,-5.548,0.0415,115.047,0.605
0BpbTGO68X4wV2aLBzjnhL,59846.0,161829.0,35.0,20.0,3.0,1.0,5.0,coreano,0.434,0.706,0.5630000000000001,0.00038966500000000003,0.1665,-7.494999999999999,0.0278,136.523,0.7064999999999999
0BvkDsjIUla7X0k6CSWh1I,8512296.5,10182246.666666666,75.5,20.0,6.0,6.0,17.0,country y folk,0.13506400000000002,0.5583,0.8300000000000001,2.74e-07,0.16969,-3.6859,0.045700000000000005,130.5778,0.6907
0Bvs8yPjrQSbmVIRqSg1Sp,442447.0,802885.0,48.0,20.0,1.0,1.0,17.0,country y folk,0.039,0.485,0.701,0.0,0.0977,-3.807,0.0288,151.948,0.613
0C0XlULifJtAgn6ZNCW2eu,7199377.333333333,24696914.0,77.0,20.0,1.0,3.0,20.0,rock,0.0011099999999999999,0.354,0.9175,0.0,0.0974,-4.485,0.07775,148.02499999999998,0.23399999999999999
0C86lmpnwiyLDUiyo4d0P1,108741.66666666667,2643249.0,56.666666666666664,19.666666666666668,7.0,3.0,4.0,country y folk,0.09908600000000001,0.6232,0.7502,4.1e-07,0.18624000000000002,-4.1518,0.04268,137.21099999999998,0.6144000000000001
0C8ZW7ezQVs4URX5aX7Kqx,48828118.9,45071051.3,78.7,20.0,1.0,6.0,11.0,pop,0.20679125,0.68625,0.6375,0.0003915625,0.10615,-5.9723749999999995,0.0837875,106.60925,0.459
0CF9CnQbK6uS8u78KVnIPv,5973.0,608245.0,50.0,20.0,4.0,1.0,5.0,instrumental,0.938,0.548,0.215,0.975,0.0958,-12.769,0.0287,67.977,0.12
0CIwCGmQMqHqiblnZlFia1,651732.0,1609326.0,58.0,20.0,3.0,1.0,17.0,latino y caribe,0.10917500000000001,0.64,0.752,0.0,0.22767500000000002,-4.3205,0.19355,101.9365,0.67675
0CRfAs5qmkRgw9x9etNGqH,39665.0,170860.0,41.0,20.0,1.0,1.0,16.0,electronica,4.18e-05,0.685,0.859,0.879,0.0951,-6.55,0.0316,129.993,0.312
0CbeG1224FS58EUx4tPevZ,1119861.75,10671731.375,70.25,20.0,2.0,4.0,4.0,electronica,0.027317555555555557,0.535888888888889,0.9081111111111111,0.12261461999999998,0.35866666666666663,-4.671777777777778,0.14801111111111112,143.91566666666665,0.31804444444444446
0CcvfJAMRa28MnCnujCdXQ,52926.0,421703.0,43.0,20.0,3.0,1.0,3.0,jazz,0.874,0.38,0.199,1.66e-06,0.158,-10.488,0.0352,163.074,0.122
0CdbG1eHVjqjkQsGoH2u1V,95920.0,683657.0,49.0,20.0,1.0,1.0,18.0,pop,0.915,0.635,0.272,0.599,0.122,-15.711,0.0311,163.869,0.694
0CfAjz9xgWzVTurMYXM9P7,402.0,209961.0,40.0,15.0,3.0,1.0,2.0,electronica,0.00456,0.755,0.558,0.908,0.0689,-14.015,0.0587,107.035,0.0486
0Ch0t9gI47Lkal71uQnmV3,136045.0,161648.0,46.0,20.0,2.0,1.0,8.0,coreano,0.0683,0.694,0.887,0.0,0.325,-2.592,0.119,140.01,0.868
0ChjBYedhZTQnWZWQYg15U,148878.0,7050862.333333333,68.0,17.0,1.0,1.0,6.0,country y folk,0.0398,0.499,0.688,4.68e-06,0.108,-4.576,0.0313,130.112,0.358
0CmvFWTX9zmMNCUi6fHtAx,2857804.75,1408100.8125,59.1875,20.0,2.25,4.0,4.0,coreano,0.1493,0.6434,0.7908000000000001,0.0,0.25658000000000003,-4.4222,0.06872,130.7664,0.5032
0Cp8WN4V8Tu4QJQwCN5Md4,788131.5,4221954.0,61.5,20.0,2.0,3.0,4.0,pop,0.3458666666666667,0.7976666666666666,0.565,0.017869683333333334,0.14466666666666667,-7.093000000000001,0.13346666666666668,118.93266666666666,0.5156666666666666
0CqDF46d81NfjoRM74rPtl,523.875,179869.75,36.75,11.0,1.0,1.0,4.0,instrumental,0.963,0.21,0.0699,0.942,0.114,-26.822,0.0301,151.772,0.309
0Cs47vvRsPgEfliBU9KDiB,77352.66666666667,6030154.0,63.666666666666664,20.0,3.0,3.0,1.0,electronica,0.0177,0.5973333333333333,0.9223333333333333,0.26443333333333335,0.26263333333333333,-4.854333333333334,0.12380000000000001,129.673,0.5016666666666666
0D6BtvIkN3P9GHTa8KR24t,36974.5,991781.0,49.5,20.0,1.0,2.0,3.0,pop,0.06175,0.5429999999999999,0.7685,0.0,0.1355,-4.583,0.06029999999999999,125.52699999999999,0.4
0DAaoRtoM8z0DHIhIzP4mJ,175269.0,695567.0,54.5,20.0,1.0,1.0,30.0,pop,0.0716,0.486,0.783,0.0,0.138,-3.814,0.18,181.985,0.746
0DCw6lHkzh9t7f8Hb4Z0Sx,984373.0,914332.0,56.0,20.0,1.0,1.0,28.0,rock,2.45e-05,0.445,0.98,0.163,0.129,-4.369,0.0731,155.045,0.285
0DD1CBUI4ypYSqvKUyjNoO,13379.0,110402.0,35.0,20.0,1.0,1.0,19.0,r&b,0.276,0.685,0.67,2.57e-06,0.393,-6.061,0.31,93.067,0.639
0DRiXmEOc6dJ6Rug3xi4HZ,170804.33333333334,253700.0,45.0,10.0,5.0,1.0,2.0,coreano,0.1,0.845,0.757,0.0,0.398,-4.673,0.115,115.031,0.763
0Dc2rdPzleezxhvQhQbXuS,132039.0,1071472.0,55.0,20.0,1.0,1.0,10.0,electronica,0.0292,0.614,0.814,0.782,0.326,-6.115,0.0402,125.926,0.342
0DdDnziut7wOo6cAYWVZC5,255980.0,1895803.0,53.0,20.0,3.0,1.0,3.0,pop,0.004699999999999999,0.6234999999999999,0.87275,0.0569375,0.1324,-6.18025,0.0441,127.01825,0.322
0DhHJLTB4rkbM1SRR7ukRh,464.0,23529.0,26.0,20.0,23.0,1.0,14.0,electronica,0.928,0.152,0.0272,0.717,0.112,-31.159,0.0506,71.389,0.0908
0Dkj3iE06TJGxGIrGCmwVf,96634.0,1286752.0,52.0,10.0,1.0,1.0,4.0,electronica,0.019,0.608,0.678,0.0,0.179,-7.092,0.0508,74.887,0.795
0DlnbmX0kuF1v8xzxxtqN8,1338.0,19739.0,22.0,13.0,1.0,1.0,6.0,country y folk,0.619,0.541,0.455,0.0,0.114,-3.872,0.0259,58.95,0.269
0DtXHIvJ8NWBg5pGvsgWnR,266995.6666666667,458375.0,42.0,20.0,1.0,1.0,9.0,r&b,0.0595,0.61,0.511,0.0,0.0755,-8.219,0.0297,90.015,0.348
0DxPHf2flBAcV2SnZPg3SV,195790.0,1634209.5,56.0,20.0,2.0,1.0,9.0,rock,0.509,0.79,0.325,0.0,0.155,-11.689,0.127,126.877,0.539
0DxeaLnv6SyYk2DOqkLO8c,1294592.6666666667,14293191.666666666,67.66666666666667,20.0,1.0,3.0,10.0,pop,0.025895,0.7675000000000001,0.742,0.0,0.1769,-4.5405,0.058800000000000005,121.0085,0.8985000000000001
0E0fq98DMHhkAgiXWpCViX,60658.0,93458.64285714286,45.07142857142857,20.0,2.0,1.0,4.0,coreano,0.078175,0.6925,0.73,3.35e-07,0.26875,-5.1377500000000005,0.122675,110.47749999999999,0.43325
0E1GrT0XtW2bcQvEuu7ajV,884.0,589749.5,27.5,18.0,1.0,1.0,5.0,instrumental,0.7104999999999999,0.2945,0.1905,0.9115,0.0986,-18.4645,0.0345,109.77099999999999,0.14434999999999998
0E2Jf1UHMqdQDdH12mc712,2210.0,16665.0,19.0,18.0,2.0,1.0,35.0,jazz,0.8240000000000001,0.538,0.196,0.004235,0.0947,-15.365,0.05075,89.66550000000001,0.258
0ECwFtbIWEVNwjlrfc6xoL,10429887.0,20393437.0,75.0,19.0,2.0,2.0,52.0,rock,0.03302,0.617,0.5569999999999999,0.039696999999999996,0.0666,-9.9345,0.02775,128.59300000000002,0.687
0ELcJtf6GlKRO4lF27W57K,593.0,15630.0,19.0,8.0,3.0,1.0,5.0,instrumental,0.964,0.169,0.161,0.884,0.107,-19.933,0.0312,69.533,0.0685
0ETJQforv5OXgDgidQv9qd,135470.75,2270572.375,57.625,20.0,1.375,2.0,2.0,electronica,0.00458,0.608,0.993,0.805,0.168,-5.145,0.0685,138.003,0.241
0EdUwJSqkMmsH6Agg3G8Ls,55337.0,1275727.0,52.0,20.0,2.0,1.0,3.0,electronica,0.0198,0.636,0.989,0.742,0.0762,-5.303,0.0521,127.992,0.533
0EdvGhlC1FkGItLOWQzG4J,2728634.0,9638306.0,70.0,15.0,7.0,2.0,33.0,sin genero,0.042300000000000004,0.6815,0.7265,6.15e-07,0.139,-5.4495000000000005,0.0403,82.695,0.748
0EhgpjUqiIIQhM6ZRF4kXX,147290.0,323541.0,46.0,20.0,1.0,1.0,29.0,country y folk,0.009985,0.6295,0.8545,0.000309,0.18885,-4.2265,0.049749999999999996,117.4855,0.8015
0EiNdCUwM4B5GkTInLAyuj,218665.5,3915292.75,62.25,20.0,1.75,2.0,4.0,country y folk,0.483,0.66,0.449,0.0,0.164,-9.376,0.0342,136.928,0.473
0EiobxY3kj3acd0HaoS9xY,3886.0,12364.0,23.0,20.0,4.0,1.0,33.0,rock,0.05739999999999999,0.484,0.751,0.0,0.226,-6.332,0.0375,143.773,0.7245
0EmeFodog0BfCgMzAIvKQp,32531654.222222224,67892047.55555555,86.22222222222223,20.0,1.0,7.0,29.0,pop,0.25308214285714287,0.7396428571428572,0.7105714285714286,0.0011893214285714287,0.15100714285714287,-5.111928571428572,0.10195714285714286,116.91264285714286,0.6291428571428571
0ErzCpIMyLcjPiwT4elrtZ,7035301.0,19397470.0,77.66666666666667,20.0,1.0,4.0,5.0,hip hop,0.08163400000000001,0.8080999999999999,0.6999,0.0,0.24975999999999998,-5.5253,0.27709,129.5103,0.53879
0Ey8TMIVvT6OSYiblEuyMh,126300.2,1237907.2,51.8,20.0,1.0,2.0,5.0,pop,0.0284,0.599,0.715,0.0,0.111,-4.964,0.0272,105.088,0.508
0EzrGrgoaRfFelIQgRBIt7,11822.5,462599.0,43.5,20.0,1.0,1.0,8.0,jazz,0.671,0.737,0.459,0.00384,0.147,-5.932,0.0257,82.978,0.509
0EzsHuJxUDcfqSqvoPhKG4,142314.0,512120.0,45.0,20.0,1.0,1.0,5.0,instrumental,0.819,0.608,0.502,0.841,0.103,-7.961,0.0262,135.514,0.118
0F2fFVawIwHt6W9az6SPaA,14262.0,471424.0,45.0,18.5,1.0,2.0,5.0,electronica,0.5940000000000001,0.6662,0.5386,0.868,0.11166000000000001,-12.5564,0.0451,137.2156,0.20246
0F8gvxccUYPndXVsyLmCi6,42564.25,80027.25,30.75,20.0,2.0,1.0,8.0,coreano,0.272,0.537,0.677,0.0,0.131,-3.605,0.0273,101.077,0.588
0FDlMMfT3tLEKM0QdEIHYu,14128.5,1584081.0,52.0,10.0,1.0,2.0,5.0,country y folk,0.11592000000000001,0.5726666666666667,0.7683333333333334,7.300000000000001e-07,0.15503333333333333,-3.9633333333333334,0.041833333333333333,127.57866666666666,0.53
0FEJqmeLRzsXj8hgcZaAyB,1729078.142857143,11077822.285714285,69.42857142857143,4.0,1.0,1.0,10.0,pop,0.0289,0.589,0.734,0.000299,0.326,-5.365,0.077,140.004,0.356
0FHW0Lp33r3fvIG0HL4mW0,83903.0,871877.5,53.5,20.0,1.0,2.0,15.0,rock,0.00162,0.4915,0.9295,0.0001365,0.155,-5.78,0.12105,148.4885,0.504
0FOcXqJgJ1oq9XfzYTDZmZ,115920.5,133507.0,34.5,13.0,3.0,1.0,24.0,pop,0.08565,0.46399999999999997,0.8105,0.0003925,0.2015,-5.2675,0.03445,133.8595,0.7144999999999999
0FPoqGEZFwHQfu5tRPL08X,13841.0,319867.0,42.0,20.0,2.0,1.0,3.0,electronica,0.000427,0.703,0.93,0.0951,0.14,-6.41,0.0589,124.993,0.597
0FRUZvZNPzM3YJMABJxf2K,913302.947368421,2175035.789473684,60.0,20.0,2.0,5.0,9.0,coreano,0.48020000000000007,0.6466000000000001,0.5742,5.84e-06,0.22160000000000002,-4.5687999999999995,0.046040000000000005,115.0912,0.5518
0FVj4JuzTyudaXAwfqDQ20,115905.0,880105.0,49.0,20.0,1.0,1.0,4.0,electronica,0.32,0.752,0.747,0.00584,0.319,-5.513,0.205,125.08,0.515
0FWlJ725NEZpxqxjZG3yGl,4871.0,16113.0,24.0,4.0,3.0,1.0,3.0,otro,0.509,0.773,0.583,1.87e-05,0.1,-7.83,0.0275,124.959,0.746
0FeWKiZSwBRdGzqeCdlH1a,225798.0,1578739.0,54.666666666666664,18.0,4.0,3.0,9.0,jazz,0.167525,0.551125,0.66725,0.055238899999999994,0.24062499999999998,-5.70075,0.0606875,128.31,0.6215
0FlpBojQwomu07ckcyz3wr,47934.0,998239.0,51.5,20.0,1.0,1.0,3.0,electronica,0.0569,0.502,0.69,0.00163,0.398,-8.211,0.0494,140.706,0.27
0FtsMKmZEq8fBWqdSOWtqp,472314.6666666667,2474447.3333333335,56.333333333333336,20.0,1.0,1.0,8.0,hip hop,0.10535555555555556,0.7003333333333334,0.5451111111111111,4.683333333333333e-06,0.23067777777777776,-7.953333333333333,0.18983333333333335,112.82433333333333,0.3298888888888889
0FvHxb8a4I0A2i8jKCsFei,124268.0,11964887.0,73.0,10.0,1.0,1.0,1.0,latino y caribe,0.358,0.694,0.588,0.0,0.299,-6.24,0.0565,73.929,0.794
0FvJm0y2eHw0aPkLLU3sIG,51760.0,760690.0,44.5,20.0,2.0,1.0,8.0,country y folk,0.19,0.679,0.786,0.0,0.289,-7.289,0.177,114.146,0.664
0FwnPHExlRRxEZPLAi5tmG,570742.0,5806496.0,74.0,20.0,1.0,1.0,3.0,latino y caribe,0.17133333333333334,0.6896666666666667,0.8416666666666667,0.0,0.13373333333333334,-2.829,0.08933333333333333,95.36899999999999,0.648
0G070wUUUBptmqGEKAAUVx,132508.5,51221.0,56.5,13.0,1.0,1.0,25.0,hip hop,0.0138,0.838,0.502,1.02e-05,0.342,-11.645,0.27,102.117,0.7
0G3qRFPXLTrujOBCEqSPXE,7497.0,139240.0,35.0,5.0,1.0,1.0,21.0,country y folk,0.486,0.557,0.433,0.0115,0.0972,-9.104,0.0289,124.772,0.612
0G8ErRr1bYNudAR1otxbvp,4395.5,25918.0,31.0,20.0,1.0,1.0,2.0,hip hop,0.6699999999999999,0.6935,0.312,0.0,0.179,-7.163,0.048350000000000004,101.4795,0.2005
0GByy3DcfbQwDvXGCWmzv9,1482369.0,5086315.0,62.0,20.0,2.0,1.0,44.0,rock,0.116,0.598,0.901,0.0401,0.178,-6.081,0.0359,153.24,0.814
0GG2cWaonE4JPrjcCCQ1EG,307583.2,4163518.4,61.8,20.0,1.6,4.0,3.0,pop,0.03226142857142857,0.7002857142857143,0.8302857142857143,0.03536028571428572,0.1928857142857143,-4.985142857142857,0.11825714285714285,119.06528571428574,0.6017142857142856
0GGKrcPOlBkmBzQDf2Ogkl,300726.5,402281.5,50.5,20.0,1.0,1.0,6.0,afro,0.0243,0.873,0.784,0.0085,0.0617,-4.148,0.0456,119.964,0.886
0GM7qgcRCORpGnfcN2tCiB,2040935.0,21794929.5,78.0,20.0,1.0,2.0,18.0,latino y caribe,0.055512000000000006,0.6942,0.764,4.5140000000000005e-05,0.1846,-4.4858,0.10937999999999999,143.029,0.5614
0GVLMUDDJxgVWTpHcVFA2z,35290.0,70156.0,30.0,14.0,5.0,1.0,7.0,coreano,0.156,0.721,0.518,0.0,0.0877,-6.022,0.0677,94.942,0.417
0GWCNkPi54upO9WLlwjAHd,2625432.0,2351772.0,60.0,20.0,1.0,1.0,13.0,pop,0.0987,0.614,0.857,0.0,0.177,-4.171,0.111,164.146,0.677
0GYJScAPulF6GTFYJOpHVr,5094.0,314546.0,41.0,12.0,1.0,1.0,6.0,hip hop,0.465,0.689,0.682,0.0,0.278,-8.84,0.0384,144.932,0.961
0GdzQJqgRL5SHp7kXOKba0,126875.5,477790.0,50.5,20.0,2.0,1.0,4.0,hip hop,0.022883333333333335,0.7846666666666667,0.713,5.633333333333333e-06,0.3336666666666667,-5.4976666666666665,0.14723333333333335,120.50333333333333,0.6033333333333334
0GeeIVcvGA8GSlWsoY1dkG,139567.0,845799.0,54.0,20.0,1.0,1.0,8.0,hip hop,0.852,0.438,0.34750000000000003,4.165e-06,0.14405,-11.750499999999999,0.11510000000000001,87.3485,0.197
0GgY7hjMoGDsX8ZDe2mwds,5134343.0,9106484.5,71.0,20.0,1.0,1.0,6.0,hip hop,0.287,0.678,0.832,0.000308,0.0678,-5.122,0.148,191.979,0.887
0Grjlu7ncIuCaSYvCs9fcd,241082.5,4057010.5,58.0,2.0,3.0,2.0,26.0,pop,0.17,0.621,0.901,0.0,0.0875,-5.396,0.0302,113.967,0.744
0H39MdGGX6dbnnQPt6NQkZ,1045790.5,9316155.5,68.0,20.0,1.0,2.0,6.0,hip hop,0.34299999999999997,0.641,0.6945,0.0,0.3055,-5.913,0.18009999999999998,89.03450000000001,0.5815
0H4NDqO4OLCIat2L6ET4yJ,9091.0,76616.0,33.0,15.0,1.0,1.0,6.0,sin genero,0.396,0.762,0.699,0.0496,0.168,-6.387,0.366,149.922,0.192
0HDxlFsXwyrpufs4YgTNMm,61612.0,244274.0,42.0,20.0,1.0,1.0,10.0,rock,0.964,0.254,0.117,0.875,0.111,-21.35,0.0376,78.533,0.0447
0HLOP0AdsaWe5Pt5TNueGC,545031.0,516206.0,43.0,20.0,1.0,1.0,29.0,country y folk,0.0401,0.587,0.896,0.0,0.15,-2.11,0.0372,119.105,0.67
0HNGrIbq1ZNO2mTp3tMW4L,638142.0,2043664.0,52.0,20.0,1.0,1.0,25.0,pop,0.508,0.639,0.534,0.0,0.0948,-5.588,0.0281,122.931,0.434
0HPUKxAUxQpN3JwJJyIHpp,20682.75,240574.125,32.375,8.0,2.0,1.0,3.0,instrumental,0.995,0.444,0.15,0.938,0.104,-22.754,0.0387,109.246,0.24
0HPaw3WHFtKOTqUko3e8Nx,101.77777777777777,309371.22222222225,39.55555555555556,11.0,1.0,2.0,2.0,instrumental,0.991,0.313,0.0295,0.909,0.104,-29.465,0.04,94.467,0.0592
0HZ3FXXgXyKoMHKwKSZOpq,39257.0,145387.0,36.0,20.0,4.0,1.0,13.0,electronica,0.000541,0.709,0.714,0.804,0.0818,-5.981,0.0566,123.016,0.271
0Hlqz8aUm8vneFH4NFxepf,8440.0,2570.0,22.0,10.0,5.0,1.0,12.0,rock,6.77e-05,0.421,0.961,0.0728,0.105,-3.317,0.119,95.044,0.137
0HlxL5hisLf59ETEPM3cUA,819898.2857142857,4586481.142857143,67.57142857142857,20.0,32.0,2.0,11.0,electronica,0.011306666666666668,0.5563333333333333,0.9216666666666667,0.1873982666666667,0.333,-5.276666666666666,0.0499,141.72299999999998,0.2823333333333333
0HrcSCqklP5G1QFHrIiztO,71015.0,193316.0,39.0,15.0,2.0,1.0,12.0,sin genero,0.82,0.547,0.46,0.00624,0.116,-10.142,0.0278,96.998,0.253
0HthCchcL0kVLHTr113Vk1,1901053.0,4977039.0,63.0,20.0,5.0,1.0,6.0,pop,0.661,0.698,0.46,0.00692,0.0872,-8.38,0.0313,103.986,0.0706
0Hx4gv3eoiodtu6XYHF1X0,51804.5,259541.0,41.0,20.0,1.0,1.0,12.0,rock,0.0017775,0.528,0.779,0.0006709999999999999,0.1802,-4.525,0.038900000000000004,111.5445,0.367
0HxX6imltnNXJyQhu4nsiO,70700.0,4983497.0,60.666666666666664,20.0,1.3333333333333333,3.0,2.0,electronica,0.0166,0.578,0.912,0.00362,0.273,-3.929,0.114,127.87,0.68
0I0zS0aiq9JeGMBT45x6d8,100878.0,928915.0,53.0,20.0,1.0,1.0,4.0,hip hop,0.24366666666666667,0.7926666666666667,0.615,0.00029696666666666666,0.12053333333333334,-7.260666666666666,0.1805,94.36333333333334,0.8393333333333333
0I6oCyQQ1Q50q97y9B9gAx,136582.0,994190.0,53.0,20.0,2.0,1.0,3.0,electronica,0.030833333333333327,0.617,0.7999999999999999,0.34957733333333335,0.19296666666666665,-8.451666666666666,0.037066666666666664,123.98566666666666,0.0804
0IErJSgNHRD1DAH0X7yHvn,85803.0,473812.0,46.0,13.0,1.0,1.0,4.0,pop,0.00604,0.624,0.683,0.000264,0.394,-6.345,0.0927,161.969,0.829
0IF46mUS8NXjgHabxk2MCM,607889.0,5336236.5,60.0,20.0,2.0,1.0,25.0,pop,0.2556,0.6555,0.878,0.4645,0.0925,-7.897,0.07945,147.00400000000002,0.4415
0IHg6uUuIes2nxFoT0otpr,155073.0,121740.0,35.0,20.0,1.0,1.0,2.0,electronica,0.166,0.711,0.733,0.0,0.0908,-5.047,0.106,90.958,0.872
0IIyN8h6bhn7pzkR0SbAS8,855.0,42666.0,22.0,20.0,2.0,1.0,7.0,jazz,0.803,0.758,0.375,0.000929,0.101,-4.28,0.0296,85.004,0.461
0IR5NctDCruRpAkUbkezi9,5757.0,43265.0,27.0,8.0,2.0,1.0,7.0,otro,0.962,0.327,0.142,0.785,0.117,-24.009,0.0366,182.015,0.0608
0IUq1plF3ON4Fboj1bE6kN,91532.0,1449507.0,53.0,20.0,11.0,1.0,24.0,electronica,0.0196,0.204,0.817,2.9e-05,0.0678,-3.706,0.0505,149.686,0.195
0IUwZRBFdts7QgNElmqsWR,3470.0,31721.0,25.0,20.0,20.0,1.0,10.0,sin genero,0.993,0.37,0.01,0.0174,0.0713,-24.347,0.0418,108.482,0.244
0IVapwlnM3dEOiMsHXsghT,163448.0,358369.0,42.0,20.0,1.0,1.0,15.0,instrumental,0.15,0.635,0.655,0.553,0.129,-9.521,0.0484,91.026,0.271
0IbD9X6mgxyaIKT3aqzioT,18155.0,123320.0,36.0,20.0,1.0,1.0,9.0,r&b,0.059,0.625,0.86,0.715,0.115,-8.488,0.0467,160.091,0.502
0IdAjS2LRieBR3gzoazdAw,1014650.0,1136953.5,53.0,20.0,1.0,1.0,5.0,pop,0.416,0.828,0.55,0.0,0.0881,-5.683,0.0369,109.997,0.493
0IdYRFTswLdsGwSnzOaGNF,904307.0,1310940.0,54.0,20.0,1.0,1.0,20.0,country y folk,0.13,0.499,0.825,0.0,0.306,-5.146,0.177,185.069,0.753
0Idi5CuVXznxRkxzdUtdcQ,9861.0,47490.0,29.0,20.0,9.0,1.0,20.0,latino y caribe,0.752,0.384,0.226,0.903,0.126,-19.904,0.0343,69.038,0.262
