dates,ids,names,monthly_listeners,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,playlists_found,feat_track_ids,followers_zscore,monthly_listeners_zscore
2024-05-02,3hvinNZRzTLoREmqFiKr1b,changmo,656773.0,53.0,322419.0,"k-rap, korean r&b",2017.0,2024.0,20.0,1.0,KrOWN,"5eC84hN3UbRhSfnJLdUNLv, 36RnvWEXo7PlKH6bx2bwF6, 0nqgT7ndih2023zjYTFe39, 2eBaP0SbVtKAnXvJ56OLZT, 2iSkLo11WjyzRVdxeSMkCf, 0sedpruW5fiIKDyDNKa6rp, 5qqWmtBkXylOHp8aUWsTuA",-0.2709787366981546,-0.45613540675575354
2024-05-02,1McMsnEElThX1knmY4oliG,olivia rodrigo,57238999.0,86.0,35436698.0,pop,2016.0,2024.0,20.0,4.0,'fit check,27Cne97mFE21Ob0ScMewrV,3.584044638214004,3.691934967019883
2024-05-02,561qBVd91ZPE9yCURXt7BB,nena,209651.0,38.0,45061.0,portuguese pop,2020.0,2024.0,10.0,1.0,EQUAL,0J7jhgo9b25MiltPJ4xdhy,-0.30142850253896497,-0.4889141369821556
2024-04-11,10exVja0key0uqUkk6LJRT,vance joy,23962046.0,75.0,3032135.0,"folk-pop, modern rock",2014.0,2023.0,20.0,2.0,Sunrise Run,"2qEv3RLo2KTgjP844901gV, 2qEv3RLo2KTgjP844901gV",0.02650760836886146,1.252385436592708
2024-04-07,70gP6Ry4Uo0Yx6uzPIdaiJ,bas,5761458.0,67.0,561323.0,"canadian hip hop, indie hip hop, queens hip hop, rap, sudanese hip hop, sudanese pop, underground hip hop",2014.0,2023.0,20.0,1.0,RapCaviar,5RMTsrJkrtumtiIZjy7dL6,-0.2447506457167047,-0.08190847874558856
2024-05-03,4nzV0hThyodYzrwksnS86G,ambar lucid,320385.0,41.0,130761.0,bedroom pop,2019.0,2024.0,20.0,1.0,New Music Friday,"6KOK4CMcOZiOkaRbztg2xA, 6KOK4CMcOZiOkaRbztg2xA, 6KOK4CMcOZiOkaRbztg2xA",-0.2920199225356572,-0.4807961738470596
2024-04-12,2LkkwxA19J8C52wPQl5bG6,jamie miller,6344026.0,66.0,590057.0,"pop soul, singer-songwriter pop",2020.0,2024.0,17.0,1.0,Daily Lift,2kHcMUgIqU3t87wjoGhrd6,-0.2415960816815233,-0.039200136703518226
2024-04-10,5jtOQKqrJ7r0exrpWykoWU,carl fredman,139037.0,38.0,99.0,background piano,2021.0,2024.0,9.0,1.0,Intense Studying,"2hHiDZt7uHjaIIUa2H9qBU, 2hHiDZt7uHjaIIUa2H9qBU",-0.306364658596243,-0.4940908834992296
2024-05-08,2jOm3cYujQx6o1dxuiuqaX,riize,4544990.0,66.0,668185.0,5th gen k-pop,2023.0,2024.0,12.0,1.0,WOR K  OUT,"3lc6BSosCqVoNddw1izHXj, 4H65EdACzwqV8sTt3dDyA0, 4ndxCrtl74lgOdF6Lz7bIq, 7egcmrxRDee6C5M3AtXZ7L, 2cEwQnP4284g37N6D7ETND",-0.23301879418445873,-0.17108833659434305
2024-04-16,4qp7WWCDH2089pH1yOHX1k,claire lerdier,69228.0,32.0,472.0,background piano,2020.0,2024.0,4.0,1.0,Sin dato,5Ts7azb9QNWm8r64F4QZap,-0.3063237087672905,-0.4992086150766847
2024-04-26,6LCX99hubn8CejiUtMCyyk,yoona,80458.0,53.0,357263.0,"k-pop, korean pop",2016.0,2019.0,5.0,2.0,K-Folk/Acoustic,"32yIszOf09IiMF5MJ8d88H, 32yIszOf09IiMF5MJ8d88H, 32yIszOf09IiMF5MJ8d88H",-0.26715338592061366,-0.49838533834138093
2024-04-30,4XDi67ZENZcbfKnvMnTYsI,jay park,3108603.0,61.0,2056731.0,"k-pop, k-rap, korean r&b",2011.0,2024.0,20.0,1.0,v o K a l,"1hncbzqfhChm8PS0UeoVY6, 5quFr5s5PXYfUX5jV2EBZ1, 4mPOgPXaXFBQ9dCg6OGEFv, 3MUmPh3UxWs9p25e6B3M7N",-0.08057718240764343,-0.2763905627735758
2024-04-26,0g9vAlRPK9Gt3FKCekk4TW,ab-soul,1460594.0,59.0,1062469.0,"conscious hip hop, hip hop, rap, underground hip hop",2011.0,2023.0,18.0,1.0,Spilled Ink,"0NXRZaUn11do0EzDFlXkbj, 2tRcF1bE5ESw9c8ljLXLsR, 0NXRZaUn11do0EzDFlXkbj, 2tRcF1bE5ESw9c8ljLXLsR, 0NXRZaUn11do0EzDFlXkbj, 2tRcF1bE5ESw9c8ljLXLsR",-0.18973229992513288,-0.3972069001975509
2024-04-14,6ltzsmQQbmdoHHbLZ4ZN25,lord huron,26376507.0,76.0,1531539.0,"indie folk, stomp and holler",2012.0,2023.0,20.0,1.0,Sunrise Run,3g0XVm6ZTWHbtTTfKhmMo7,-0.13823541985335222,1.4293907410983437
2024-05-09,01PnN11ovfen6xUOHfNpn3,overmono,3064433.0,57.0,134886.0,future garage,2019.0,2024.0,20.0,2.0,creamy,"6WS2TcsMEGOFtveWbtbuwZ, 6ULPq2iNWiykHX1acI2SGn, 6WS2TcsMEGOFtveWbtbuwZ",-0.2915670591457663,-0.27962868685179204
2024-04-08,0yknvLWQZxwsMjhUhwWZQ8,41,4163283.0,66.0,161590.0,new york drill,2014.0,2024.0,18.0,1.0,Get Turnt,"6ulEymrJ2Azx1uo3YHSE5w, 273T9K9df4B9KpipYZY4o4, 6ulEymrJ2Azx1uo3YHSE5w",-0.2886353587909433,-0.1990714615099796
2024-04-30,1294QqYm1VuxxjRiL9M0h9,upsahl,2391328.0,55.0,368471.0,"alt z, modern indie pop",2021.0,2024.0,20.0,2.0,Alternative Beats,"0d6TITFrIBX5OIfvoMqPaB, 2eDBWo7MfkdezN1FKxxQRb, 729lI4P82NDXNQljBDmkmU, 1K0lYhdaq84V90aOneQjIW",-0.26592291492088116,-0.3289743401836396
2024-04-22,7vwpKCVjqvSn8RVOhD38g9,biba dupont,331035.0,43.0,3564.0,"background piano, spanish electronic",2019.0,2024.0,20.0,1.0,Intense Studying,"54Citz4ic3Ox2Q2fBPXdgk, 54Citz4ic3Ox2Q2fBPXdgk",-0.3059842533487347,-0.4800154171924749
2024-05-07,1RyvyyTE3xzB2ZywiAwp0i,future,64129458.0,90.0,16864828.0,"atl hip hop, hip hop, rap, southern hip hop, trap",2015.0,2024.0,20.0,19.0,RapCaviar,"2tudvzsrR56uom6smgOcSf, 28drn6tQo95MRvO0jQEo5C, 0hKtu53OlIFXVuYkZwcn3o, 3OxL6MuctgZp1e0zxoAZhH",1.5451306976535308,4.197077851282084
2024-04-22,5Y5TRrQiqgUO4S36tzjIRZ,timbaland,19674286.0,76.0,2792423.0,"dance pop, pop, pop rap",1997.0,2023.0,20.0,1.0,Piano Ballads,"6ucR4KfvsBFWCMVFDvyKKl, 6ucR4KfvsBFWCMVFDvyKKl",0.0001908110555250995,0.9380476757230628
2024-04-02,31TPClRtHm23RisEBtV3X7,justin timberlake,46115974.0,83.0,13808008.0,"dance pop, pop",2002.0,2024.0,20.0,1.0,Chill Pop,"5qxOeTyWa0JAst5fqdrqgu, 0O45fw2L5vsWpdsOdXwNAR",1.2095375176568979,2.876500620741853
2024-04-06,4RB2kk5dmocmMiHFBlmOEt,connie constance,3814214.0,60.0,33316.0,uk contemporary r&b,2017.0,2024.0,20.0,3.0,Dance Party,3nEHrvNNtgLv9rneTAYVr4,-0.30271792811818143,-0.2246618788488713
2024-05-03,5uA8O34StZ6xb6rFLKXgZR,khalia,203198.0,36.0,11872.0,Sin género,2020.0,2024.0,20.0,1.0,Summer Sunshine Reggae,"77mExXdHBmXHy2Ge14T3l9, 1dJYJHPtH89qxLS3HOPtJs",-0.3050721590352285,-0.48938720953539827
2024-05-07,72b3VgmhJa2YqlypqHdrXa,oxynova,9092.0,27.0,2940.0,Sin género,2021.0,2024.0,20.0,1.0,KrOWN,7dTSf8ocCEl9HXKOioF6aj,-0.3060527592288055,-0.5036172143424218
2024-05-09,4Uv5bceTJ2h3tLlssUNDNP,attila,699180.0,49.0,484876.0,"atlanta metal, deathcore, melodic metalcore, metalcore, nu-metalcore, rap metal",2008.0,2024.0,20.0,1.0,Hard Rock,"56F1dvYo8uAF0pVjJOgZQV, 56F1dvYo8uAF0pVjJOgZQV, 56F1dvYo8uAF0pVjJOgZQV",-0.25314338452082225,-0.4530265290608268
2024-04-18,2pAWfrd7WFF3XhVt9GooDL,mf doom,7917971.0,76.0,2851113.0,"alternative hip hop, east coast hip hop, hip hop, instrumental hip hop, rap",2004.0,2022.0,20.0,13.0,Throwback Thursday,"7EQvdUJqZ2i7SWvSB2VqGA, 7EQvdUJqZ2i7SWvSB2VqGA",0.00663409647435983,0.07618653303358781
2024-05-08,13jYpBHek9LD68d1ZwWmu5,khan,61601.0,33.0,9498.0,"k-rap, korean drill",2018.0,2024.0,15.0,1.0,KrOWN,"7dTSf8ocCEl9HXKOioF6aj, 36RnvWEXo7PlKH6bx2bwF6",-0.3053327887776772,-0.4997677541381417
2024-04-12,1c3uso4iIeeX3P0bhKaQDq,jaxomy,1573200.0,57.0,6951.0,house,2021.0,2024.0,20.0,1.0,Dance Rising,48lxT5qJF0yYyf2z4wB4xW,-0.30561241133623523,-0.3889516998364096
2024-04-19,0Tob4H0FLtEONHU1MjpUEp,tinie tempah,5105277.0,64.0,831605.0,"dance pop, grime, pop rap",2010.0,2023.0,20.0,1.0,Sin dato,"3nyebfHIhsgRvUJd9wv3u1, 3nyebfHIhsgRvUJd9wv3u1",-0.21507771899028644,-0.13001342544624453
2024-04-16,6b29EYSqnLhUyxC3yyNbyr,trade l,231337.0,45.0,39257.0,k-rap,2021.0,2023.0,10.0,1.0,KrOWN,"0cdUX9QuaOcbXYTEfnFS7o, 0mk4N0QM4NLZN5ujoCBTbA",-0.3020656950516744,-0.4873243258261629
2024-04-22,2CUZliHXKYjXEV2BOZqMvi,tosh møller,53807.0,28.0,1849.0,background piano,2019.0,2023.0,6.0,1.0,calm vibes,"4KB0FsNnaynCa0Zx8V6h9C, 4KB0FsNnaynCa0Zx8V6h9C",-0.3061725347338651,-0.5003391360504265
2024-04-07,6TcnmlCSxihzWOQJ8k0rNS,third eye blind,5786980.0,64.0,1541503.0,"alternative metal, alternative rock, pop rock, post-grunge",1997.0,2023.0,20.0,1.0,Guilty Pleasures,42et6fnHCw1HIPSrdPprMl,-0.1371415214735044,-0.08003744857297743
2024-04-16,0NB5HROxc8dDBXpkIi1v3d,remi wolf,4608107.0,66.0,460196.0,"indie pop, modern alternative pop",2019.0,2024.0,20.0,1.0,Good Vibes,6NgvAmrhjUENGdtVQnBHx8,-0.2558528799056722,-0.16646119877580626
2024-05-01,5BfKKSmpGmj2moMNlaWeJK,marty,188651.0,44.0,35261.0,"christian hip hop, christian trap",2015.0,2024.0,10.0,6.0,Fresh Finds Hip-Hop,2rNSdZXUM8tgwfV7vYtDiw,-0.3025043961682814,-0.4904536571461252
2024-05-05,4Q2hTDZYFCohf17D5GvkIb,g perico,530931.0,51.0,155225.0,"cali rap, west coast trap",2016.0,2024.0,20.0,1.0,Westside Story,"4utWIbjmFE7RHyTxmuM0tS, 0tYiMDViqh68Dmq8qvOoHW",-0.2893341407246779,-0.46536094468309974
2024-04-26,4YXycRbyyAE0wozTk7QMEq,matoma,5611374.0,60.0,713459.0,"pop dance, tropical house",2018.0,2024.0,20.0,2.0,Heart Beats,"36fFojPImg5YSuktc7ph3j, 36fFojPImg5YSuktc7ph3j, 36fFojPImg5YSuktc7ph3j",-0.22804838518714532,-0.09291120942602772
2024-05-01,6QE5XI9fz7xt4jDwOqYceT,thibaud fleming,143800.0,33.0,59.0,background piano,2022.0,2024.0,14.0,1.0,Piano in the Background,7qWt0c0tCp5lc97qAdtaFV,-0.30636904999881165,-0.49374170566394443
2024-04-10,31JZooajAUmQZAX2j6fPZ5,teide,492348.0,47.0,869.0,background piano,2021.0,2024.0,17.0,2.0,Intense Studying,"79QW41lC878sIbPCfHbUSC, 4mKFWJLMUWBN7m24TVCPqH, 79QW41lC878sIbPCfHbUSC, 4mKFWJLMUWBN7m24TVCPqH",-0.3062801240967967,-0.46818948308721603
2024-05-09,0NSC3dpFINJlCOdJLSz2Ow,br0d3r,86617.0,36.0,4097.0,epa dunk,2023.0,2024.0,20.0,1.0,30 km/h,"66dzRujQYYLiYiCoa44JmG, 66dzRujQYYLiYiCoa44JmG",-0.3059257379095076,-0.4979338190704338
2024-04-19,4iDroUFo89Y7YBsdDTBmTD,sueco,2835989.0,61.0,572057.0,cali rap,2019.0,2024.0,20.0,1.0,New Noise,"0zpED2T1oWwb76RbPA8qiT, 7vBwenmGPD2h0DSbljoZym, 1g7j5AxiNKTGjryhFIlAsA, 1g7j5AxiNKTGjryhFIlAsA, 5svL1PkWw8hPEAOdTNLexy, 0zpED2T1oWwb76RbPA8qiT, 7vBwenmGPD2h0DSbljoZym, 1g7j5AxiNKTGjryhFIlAsA, 1g7j5AxiNKTGjryhFIlAsA, 5svL1PkWw8hPEAOdTNLexy",-0.2435722128374106,-0.29637602705835797
2024-05-08,72nLe76yBFSlP6VBzME358,shaun,2575129.0,55.0,397330.0,k-pop,2018.0,2024.0,20.0,1.0,K-Pop X-Overs,"2xGRrcajSvRlBbAXds2l7u, 2kivpDuRbWrULiJtEaCfve, 4oNDmDKZyn3TdJtZHbZNsj",-0.2627546277526727,-0.3154997999142211
2024-04-19,4DWuml4Jf6K81b5rAPwMb6,clementine douglas,7625720.0,68.0,15694.0,uk dance,2022.0,2024.0,20.0,1.0,Happy Beats,"1TcF5F10EN17vraisG1gQv, 1TcF5F10EN17vraisG1gQv, 4bz8Z7squfs2Yji2DwoujR, 1TcF5F10EN17vraisG1gQv, 617tj2kCbyrza6mHhzT6JQ, 1TcF5F10EN17vraisG1gQv, 4bz8Z7squfs2Yji2DwoujR, 4yagkb6nJCRcfjUhaOVHTw, 4bz8Z7squfs2Yji2DwoujR, 1TcF5F10EN17vraisG1gQv, 1jxGhPyCn9SZR9eqrTduja, 1TcF5F10EN17vraisG1gQv, 1TcF5F10EN17vraisG1gQv, 4bz8Z7squfs2Yji2DwoujR, 1TcF5F10EN17vraisG1gQv, 617tj2kCbyrza6mHhzT6JQ, 1TcF5F10EN17vraisG1gQv, 4bz8Z7squfs2Yji2DwoujR, 4yagkb6nJCRcfjUhaOVHTw, 4bz8Z7squfs2Yji2DwoujR, 1TcF5F10EN17vraisG1gQv, 1jxGhPyCn9SZR9eqrTduja",-0.3046525605197951,0.05476147077452605
2024-04-30,250b0Wlc5Vk0CoUsaCY84M,jennie,33589522.0,76.0,6155970.0,k-pop,2018.0,2024.0,5.0,1.0,K-Pop ON! (온),1SS0WlKhJewviwEDZ6dWj0,0.3694580344439269,1.9581803618371827
2024-04-11,4opTS86dN9uO313J9CE8xg,skid row,3529353.0,61.0,2753862.0,"album rock, glam metal, hard rock, metal, rock",1989.0,2023.0,12.0,5.0,80s Rock Anthems,"4ZpXHlV2vQVfPXUvbDSZ92, 4ZpXHlV2vQVfPXUvbDSZ92",-0.004042610805706559,-0.24554517663118372
2024-04-02,1yxSLGMDHlW21z4YXirZDS,black eyed peas,41742236.0,80.0,7970765.0,"dance pop, pop, pop rap",1998.0,2023.0,20.0,1.0,Ultimate Party Classics,"2H1047e0oMSj10dgp7p2VG, 3JA9Jsuxr4xgHXEawAdCp4, 4hfIVhq0F0zFUcrbecsYmo",0.5686954200577311,2.55585977107898
2024-04-11,4dwdTW1Lfiq0cM8nBAqIIz,of monsters and men,9688402.0,68.0,3464859.0,"folk-pop, metropopolis, modern rock, stomp and holler",2012.0,2022.0,14.0,1.0,Sunrise Run,"3a2tuvXCHbW5nuUckuHkKT, 60ZGteAEtPCnGE6zevgUcd, 3a2tuvXCHbW5nuUckuHkKT, 60ZGteAEtPCnGE6zevgUcd",0.07401424049664881,0.20597768652963397
2024-05-02,6k4r73Wq8nhkCDoUsECL1e,melomance,997716.0,49.0,275821.0,"k-pop, korean pop",2018.0,2023.0,20.0,1.0,v o K a l,"2X45nVBeYzmDlrXji9Av0Q, 5eO04wLeM487N9qhPHPPoB, 4SQH8x0PnOqEWWgbAlXIXJ, 5SGoHeqHhU62drrUO1QoyA",-0.2760945011204899,-0.43114071040983415
2024-04-22,3LkHg6D2NUGLLrqpnp1HTt,aimon cour,218981.0,39.0,271.0,background piano,2020.0,2024.0,15.0,1.0,Piano in the Background,"6ISg0RvvHZ2qq1wE8Mhyyx, 6ISg0RvvHZ2qq1wE8Mhyyx",-0.3063457755651979,-0.48823015016644905
2024-04-25,2hUYKu1x0UZQXvzCmggvSn,reneé rapp,8309317.0,71.0,799688.0,"alt z, singer-songwriter pop",2022.0,2024.0,8.0,1.0,v o K a l,"0hFTdvxUbHl1CqrdZcbWtZ, 0hFTdvxUbHl1CqrdZcbWtZ",-0.21858172888486724,0.10487629770448642
2024-04-22,7H55rcKCfwqkyDFH9wpKM6,christina perri,13975286.0,69.0,3738548.0,pop,2011.0,2024.0,20.0,1.0,Piano Ballads,"6lanRgr6wXibZr8KgzXxBl, 6lanRgr6wXibZr8KgzXxBl",0.10406120493685087,0.5202512274152965
2024-04-30,0RESbWvOMyua0yuyVrztJ5,key glock,15104760.0,74.0,1969850.0,"memphis hip hop, rap, southern hip hop, tennessee hip hop, trap",2017.0,2024.0,20.0,1.0,RapCaviar,5GCU2LJWPzoP8Q6nexs61z,-0.0901154185717903,0.6030535130190807
2024-05-09,1ahN3WDDULKaAQs7ZUrGNP,sloan,137592.0,35.0,67034.0,"canadian indie, canadian indie rock, canadian rock, halifax indie, power pop",1992.0,2022.0,20.0,4.0,Throwback Thursday,20eg0KIEFJLEywzDYMfi2s,-0.2990161953229477,-0.49419681714860747
2024-04-16,3BAgmPNIK5IJl7zMK1wvMA,that mexican ot,6725633.0,74.0,727064.0,texas latin rap,2020.0,2024.0,20.0,1.0,No Cap,"59ixjAY05WENR6TitS0EKh, 33spN2LidBTga7MLg9IQgD, 582YxhgpJEY0aEHQtVQFhO, 582YxhgpJEY0aEHQtVQFhO",-0.22655475938848718,-0.011224342836281553
2024-04-17,3WrFJ7ztbogyGnTHbHJFl2,the beatles,36568199.0,85.0,163448.0,"british invasion, classic rock, merseybeat, psychedelic rock, rock",1967.0,2023.0,20.0,65.0,Ultimate Covers,"5ZBeML7Lf3FMEVviTyvi8l, 0ESIjVxnDnCDaTPo6sStHm, 6wfK1R6FoLpmUA9lk5ll4T, 7rgUYidQh5tH0YlXCoKaYJ, 5ZBeML7Lf3FMEVviTyvi8l, 0ESIjVxnDnCDaTPo6sStHm, 6wfK1R6FoLpmUA9lk5ll4T, 7rgUYidQh5tH0YlXCoKaYJ",-0.28843137814163006,2.1765486143825474
2024-04-23,6N8vbhxZ0CYJHd8WGJ9Snf,avec,195908.0,37.0,36878.0,"austrian indie, austrian pop, german indie",2016.0,2023.0,20.0,1.0,Wild & Free,"6HbXjawbH9bTwsCXAZgpDc, 6HbXjawbH9bTwsCXAZgpDc",-0.30232687371944417,-0.48992164296374774
2024-04-23,6PDLwWvgYNMfBRLqC1h5cJ,buddy,897761.0,55.0,242287.0,"alternative r&b, cali rap, canadian hip hop",2018.0,2024.0,20.0,1.0,Park Hangs,"3tsFWhe45D6CGFSMA77T3B, 3tsFWhe45D6CGFSMA77T3B",-0.27977603346390795,-0.4384684598379097
2024-05-07,1n2pb9Tsfe4SwAjmUac6YT,jake owen,5763024.0,62.0,1883361.0,"contemporary country, country, country road, modern country rock",2006.0,2024.0,20.0,1.0,Chillin' on a Dirt Road,"3ts6xK5GzfMAAriT9AIBmP, 7vF3xkCMvZjAe2nTWY0uQZ",-0.09961061899076452,-0.08179367452764683
2024-04-29,1alyoRkSvs6MfBhq7lgY3Q,from us,31756.0,27.0,60.0,sleep,2021.0,2024.0,4.0,1.0,SPA Treatment,20WOKEJgCcTSP9fpmTN9BM,-0.30636894021374744,-0.5019557055330786
2024-04-19,5VHtlZ44YzNmJY3G7nF944,patti lupone,133954.0,48.0,37426.0,"broadway, hollywood, show tunes, vintage broadway",1993.0,2020.0,10.0,1.0,Best of Broadway,"22Hnu6M7hvv6L7BWVhnFmx, 22Hnu6M7hvv6L7BWVhnFmx",-0.3022667115042538,-0.4944635206893942
2024-04-25,4NPMwh3kDwi6uVCNtmeUvU,elles bailey,257392.0,42.0,30480.0,"british country, modern blues, uk americana",2017.0,2024.0,20.0,1.0,Blues & Roots Rock,"5THq6PaoknpouVWXSYb7TQ, 5THq6PaoknpouVWXSYb7TQ",-0.30302927856029793,-0.48541422116558053
2024-05-07,6U3ybJ9UHNKEdsH7ktGBZ7,jid,24509384.0,73.0,1719494.0,"hip hop, pop rap, rap, underground hip hop",2017.0,2024.0,20.0,1.0,RapCaviar,1udwFobQ1JoOdWPQrp2b6u,-0.11760076810864134,1.2925110502835093
2024-04-25,7FBcuc1gsnv6Y1nwFtNRCb,my chemical romance,15965588.0,74.0,8385533.0,"emo, modern rock, pop punk, pov: indie, rock",2002.0,2022.0,20.0,1.0,Rock Party,"7j31rVgGX9Q2blT92VBEA0, 7j31rVgGX9Q2blT92VBEA0",0.6142307515724568,0.666161230338589
2024-04-09,6VuMaDnrHyPL1p4EHjYLi7,charlie puth,35428905.0,80.0,22344729.0,"pop, viral pop",2016.0,2023.0,20.0,1.0,Alone Again,37FXw5QGFN7uwwsLy8uAc0,2.1467419808356376,2.093026419825897
2024-04-19,7E6r9S8qCRfZVCjF1A8do6,kes,583619.0,55.0,116267.0,"chutney, dancehall, melbourne indie, soca",2009.0,2024.0,20.0,1.0,Summer Sunshine Reggae,"6QQK85nnBzFxRyW4qkMHHY, 6QQK85nnBzFxRyW4qkMHHY",-0.2936111472564033,-0.46149836190218385
2024-04-22,4nreGSB7QWCSeYWKpcz3pt,katie noel,313292.0,44.0,165864.0,"country rap, redneck",2018.0,2023.0,20.0,1.0,Wild Country,"4hztsDzyfQclyDAlivrogd, 5ImqyYZ3zgraskdflX6Cdc, 4hztsDzyfQclyDAlivrogd, 5ImqyYZ3zgraskdflX6Cdc",-0.2881661374264843,-0.4813161651100613
2024-04-03,2oxmVxoozyLgoIlPpz1QS2,cupnoodle,35981.0,23.0,1444.0,pop,2020.0,2024.0,14.0,1.0,EQUAL,66ltSUFE9eiyH0NiKMSfv4,-0.30621699768487254,-0.5016459687381847
2024-04-16,4lDBihdpMlOalxy1jkUbPl,grey,7719465.0,65.0,76436.0,pop edm,2019.0,2024.0,20.0,1.0,Summer Party,09IStsImFySgyp0pIQdqAc,-0.29798399614918925,0.061633962096970606
2024-04-23,1r1uxoy19fzMxunt3ONAkG,phoebe bridgers,10281511.0,76.0,2331219.0,"indie pop, la indie, pov: indie",2017.0,2023.0,20.0,2.0,Rockin' Vibes,"09DR0sHnQUhHOiSNttc1mv, 09DR0sHnQUhHOiSNttc1mv",-0.05044249970113281,0.24945879438353308
2024-04-03,2KBG6OYKx3h3gyGCXNkVFj,eric ville de soins,267180.0,42.0,179.0,background piano,2021.0,2023.0,4.0,1.0,Instrumental Study,0haQKlwgcSVo1tVJR6TX90,-0.30635587579110574,-0.4846966581482027
2024-05-09,7FqSU53yVH1SQAtLZ63DGS,rohaan,131049.0,32.0,9381.0,uk dnb,2020.0,2024.0,20.0,1.0,creamy,7ITGxCXJnBrPIzH4KYai0e,-0.30534563363019046,-0.49467648764541
2024-05-02,0PK0Dx3s9et0Uf4XbdFpiW,sons of zion,507746.0,46.0,131475.0,nz reggae,2013.0,2023.0,20.0,1.0,Sin dato,0DpRKdn06BWfJlFd7eAyZt,-0.291941535999807,-0.46706064825460625
2024-04-18,1r1uxoy19fzMxunt3ONAkG,phoebe bridgers,10360134.0,78.0,2323695.0,"indie pop, la indie, pov: indie",2017.0,2023.0,20.0,2.0,EQUAL,"5PJH1U5Iie893v48Fl9yaC, 46RNrAkGsqWTDrv2ZPOAbx, 5PJH1U5Iie893v48Fl9yaC, 46RNrAkGsqWTDrv2ZPOAbx",-0.0512685225242937,0.2552226845669515
2024-04-18,5Rl15oVamLq7FbSb0NNBNy,5 seconds of summer,23213486.0,77.0,9856074.0,"boy band, pop",2014.0,2024.0,20.0,1.0,very hot,"2iUXsYOEPhVqEBwsqP70rE, 2iUXsYOEPhVqEBwsqP70rE",0.7756741896896597,1.1975081406907495
2024-04-03,78rUTD7y6Cy67W1RVzYs7t,pinkpantheress,17068002.0,76.0,3148217.0,bedroom pop,2021.0,2023.0,20.0,1.0,Creativity Boost,0QezBrYzFFT0f68zK6EvZI,0.0392516781931786,0.7469797342453722
2024-04-13,6l3HvQ5sa6mXTsMTB19rO5,j. cole,43747811.0,88.0,23206362.0,"conscious hip hop, hip hop, north carolina hip hop, rap",2011.0,2024.0,20.0,1.0,RapCaviar,"1yfKakY4rvI17lk20ekuRA, 7aqfrAY2p9BUSiupwk3svU, 5RMTsrJkrtumtiIZjy7dL6, 2cH8wHImerFokgmhjyhCTU",2.2413364150712285,2.7028894450243826
2024-05-03,0lVlNsuGaOr9vMHCZIAKMt,machine head,1630759.0,54.0,1292140.0,"alternative metal, groove metal, hard rock, industrial metal, melodic groove metal, metal, nu metal, progressive groove metal",1994.0,2022.0,20.0,1.0,Heavy Metal,3qHlBxD3acw5nrl7Padt0v,-0.164517854441589,-0.38473202168793674
2024-04-18,2tIP7SsRs7vjIcLrU85W8J,the kid laroi,1127546.0,79.0,5226426.0,australian hip hop,2021.0,2024.0,20.0,2.0,very hot,"5HCyWlXZPP0y6Gqq8TgA20, 0rKWJnmo6Q0ovoPOLoLm0t, 0rKWJnmo6Q0ovoPOLoLm0t, 5HCyWlXZPP0y6Gqq8TgA20, 0rKWJnmo6Q0ovoPOLoLm0t, 0rKWJnmo6Q0ovoPOLoLm0t",0.267407986712366,-0.4216228102723017
2024-04-10,6LpPPlGAVJAaNqsp8n4vyu,ana macho,24966.0,24.0,6186.0,rap boricua,2020.0,2024.0,14.0,1.0,GLOW,"6IIc7LQm8bcshVRbZvMvJ5, 6IIc7LQm8bcshVRbZvMvJ5",-0.30569639691036044,-0.5024534837194288
2024-04-26,79ScU9PMzW9i0jw67b5kVb,dom flemons,27803.0,21.0,8940.0,"black americana, modern old-time",2009.0,2023.0,11.0,1.0,Bluegrass Covers,"1nYepgS69x8u58SHOpfkSq, 64pmv1IacCuTcea9rTELcc, 1nYepgS69x8u58SHOpfkSq, 64pmv1IacCuTcea9rTELcc, 1nYepgS69x8u58SHOpfkSq, 64pmv1IacCuTcea9rTELcc",-0.3053940488435097,-0.5022455018763249
2024-04-07,167VlZ0C0ewQbgKexRFcs6,erin rae,51328.0,34.0,21504.0,"nashville americana, new americana",2018.0,2024.0,20.0,5.0,Indie Bluegrass,1LFLTbCQ78sWCQr93SuZQq,-0.3040147092967004,-0.5005208727402588
2024-04-02,6DPYiyq5kWVQS4RGwxzPC7,dr. dre,22840095.0,79.0,11395557.0,"g funk, gangster rap, hip hop, rap, west coast rap",1992.0,2022.0,12.0,1.0,Throwback Workout,4LwU4Vp6od3Sb08CsP99GC,0.9446864297040395,1.1701346657600449
2024-05-08,5hVW03Fp1Lfjuz9VaMmrF4,mima renard,980896.0,48.0,260.0,background piano,2022.0,2024.0,6.0,1.0,Perfect Concentration,"2e68vzuzRv3GFUtYDO7NBE, 5GZC3EzAtuVtmELebaB5DC, 2e68vzuzRv3GFUtYDO7NBE, 5GZC3EzAtuVtmELebaB5DC",-0.30634698320090425,-0.4323737927506898
2024-04-25,2yQf6b8hxahZaT5dHlWaB1,raekwon,934644.0,64.0,594009.0,"east coast hip hop,hardcore hip hop",1995.0,2023.0,20.0,1.0,Gold School,"119c93MHjrDLJTApCVGpvx, 3TnbHn9c0bTo0Wiysye5Nf, 119c93MHjrDLJTApCVGpvx, 3TnbHn9c0bTo0Wiysye5Nf",-0.24116221110774183,-0.435764549256591
